Elmntkey,Study_Area,Sub_Area,Date Time,Side,Unitdesc,Peak Hour_SDOT,Parking_Spaces,Total_Vehicle_Count,Dp_Count,Rpz_Count,TG_Car2Go,BMW_DN,Lime,Idling,Field Notes,Construction,Event Closure,Subarea Label,Study Year,Peak Hour? (Yes or No),RPZ Blocks,CSM,Time Stamp 
8401,South Lake Union,10,4/7/2015 13:00,W,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,,6,6,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
8401,South Lake Union,10,4/7/2015 14:00,W,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,,6,6,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
8401,South Lake Union,10,4/7/2015 16:00,W,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,,6,5,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
8401,South Lake Union,10,4/7/2015 17:00,W,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,,6,2,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
8401,South Lake Union,10,4/7/2015 18:00,W,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,,6,2,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
8401,South Lake Union,10,4/7/2015 19:00,W,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,,6,2,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
8401,South Lake Union,10,4/7/2015 20:00,W,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,,6,2,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
8402,South Lake Union,10,4/7/2015 8:00,E,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,,10,11,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
8402,South Lake Union,10,4/7/2015 18:00,E,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,,10,1,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
8402,South Lake Union,10,4/7/2015 19:00,E,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,,10,3,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
8402,South Lake Union,10,4/7/2015 20:00,E,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,,10,3,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
8405,South Lake Union,NorthWest,4/7/2015 8:00,W,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,0,0,0,,,,,,,Yes,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8405,South Lake Union,NorthWest,4/7/2015 9:00,W,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,0,0,0,,,,,,,Yes,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8405,South Lake Union,NorthWest,4/7/2015 10:00,W,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,0,0,0,,,,,,,Yes,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8405,South Lake Union,NorthWest,4/7/2015 11:00,W,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,0,0,0,,,,,,,Yes,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8405,South Lake Union,NorthWest,4/7/2015 12:00,W,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,0,0,0,,,,,,,Yes,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8405,South Lake Union,NorthWest,4/7/2015 13:00,W,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,0,0,0,,,,,,,Yes,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8405,South Lake Union,NorthWest,4/7/2015 14:00,W,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,0,0,0,,,,,,,Yes,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8405,South Lake Union,NorthWest,4/7/2015 15:00,W,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,0,0,0,,,,,,,Yes,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8405,South Lake Union,NorthWest,4/7/2015 16:00,W,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,0,0,0,,,,,,,Yes,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8405,South Lake Union,NorthWest,4/7/2015 17:00,W,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,0,0,0,,,,,,,Yes,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8405,South Lake Union,NorthWest,4/7/2015 18:00,W,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,0,0,0,,,,,,,Yes,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8405,South Lake Union,NorthWest,4/7/2015 19:00,W,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,0,0,0,,,,,,,Yes,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8405,South Lake Union,NorthWest,4/7/2015 20:00,W,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,0,0,0,,,,,,,Yes,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8406,South Lake Union,NorthWest,4/7/2015 8:00,E,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,11,9,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8406,South Lake Union,NorthWest,4/7/2015 9:00,E,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,11,9,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8406,South Lake Union,NorthWest,4/7/2015 10:00,E,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,11,10,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8406,South Lake Union,NorthWest,4/7/2015 11:00,E,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,11,9,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8406,South Lake Union,NorthWest,4/7/2015 12:00,E,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,11,9,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8406,South Lake Union,NorthWest,4/7/2015 13:00,E,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,11,9,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8406,South Lake Union,NorthWest,4/7/2015 14:00,E,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,11,10,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8406,South Lake Union,NorthWest,4/7/2015 15:00,E,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,11,7,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8406,South Lake Union,NorthWest,4/7/2015 16:00,E,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,11,3,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8406,South Lake Union,NorthWest,4/7/2015 17:00,E,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,11,0,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8406,South Lake Union,NorthWest,4/7/2015 18:00,E,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,11,0,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8406,South Lake Union,NorthWest,4/7/2015 19:00,E,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,11,1,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8406,South Lake Union,NorthWest,4/7/2015 20:00,E,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,11,0,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8625,South Lake Union,NorthWest,4/7/2015 8:00,W,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,6-9AM 3-7PM,0,0,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,Yes,0,Y,
8625,South Lake Union,NorthWest,4/7/2015 9:00,W,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,6-9AM 3-7PM,8,4,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8625,South Lake Union,NorthWest,4/7/2015 10:00,W,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,6-9AM 3-7PM,8,8,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
9393,South Lake Union,10,4/7/2015 10:00,W,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,,5,6,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
8625,South Lake Union,NorthWest,4/7/2015 11:00,W,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,6-9AM 3-7PM,8,7,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8625,South Lake Union,NorthWest,4/7/2015 12:00,W,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,6-9AM 3-7PM,8,7,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8625,South Lake Union,NorthWest,4/7/2015 13:00,W,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,6-9AM 3-7PM,8,7,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8625,South Lake Union,NorthWest,4/7/2015 14:00,W,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,6-9AM 3-7PM,8,5,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8625,South Lake Union,NorthWest,4/7/2015 15:00,W,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,6-9AM 3-7PM,0,0,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,Yes,0,Y,
8625,South Lake Union,NorthWest,4/7/2015 16:00,W,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,6-9AM 3-7PM,0,0,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,Yes,0,Y,
8625,South Lake Union,NorthWest,4/7/2015 17:00,W,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,6-9AM 3-7PM,0,0,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,Yes,0,Y,
8625,South Lake Union,NorthWest,4/7/2015 18:00,W,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,6-9AM 3-7PM,0,0,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,Yes,0,Y,
8625,South Lake Union,NorthWest,4/7/2015 19:00,W,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,6-9AM 3-7PM,8,0,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8625,South Lake Union,NorthWest,4/7/2015 20:00,W,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,6-9AM 3-7PM,8,0,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8626,South Lake Union,NorthWest,4/7/2015 8:00,E,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,,9,9,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8626,South Lake Union,NorthWest,4/7/2015 9:00,E,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,,9,9,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
10798,South Lake Union,0,4/7/2015 10:00,S,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,0,0,0,,,,,,"PLZ=30M
other-oversized vehicle",No,No,South Lake Union (0 Subarea),2015,No,0,Y,
8626,South Lake Union,NorthWest,4/7/2015 12:00,E,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,,9,8,0,,,,,,"Other (type in additional comments)
mc x1",No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8626,South Lake Union,NorthWest,4/7/2015 13:00,E,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,,9,9,0,,,,,,"Other (type in additional comments)
mc x1",No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8626,South Lake Union,NorthWest,4/7/2015 14:00,E,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,,9,5,0,,,,,,"Other (type in additional comments)
mc x1",No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8626,South Lake Union,NorthWest,4/7/2015 15:00,E,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,,9,5,0,,,,,,"Other (type in additional comments)
mc x1",No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8626,South Lake Union,NorthWest,4/7/2015 16:00,E,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,,9,5,0,,,,,,"Other (type in additional comments)
mc x1",No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8626,South Lake Union,NorthWest,4/7/2015 17:00,E,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,,9,5,0,,,,,,"Other (type in additional comments)
mc x1",No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8626,South Lake Union,NorthWest,4/7/2015 18:00,E,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,,9,7,0,,,,,,"Other (type in additional comments)
mc x1",No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8626,South Lake Union,NorthWest,4/7/2015 19:00,E,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,,9,10,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
8626,South Lake Union,NorthWest,4/7/2015 20:00,E,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,,9,10,0,,,,,,,No,No,South Lake Union (NorthWest Subarea),2015,No,0,Y,
9393,South Lake Union,10,4/7/2015 9:00,W,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,,5,6,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
9393,South Lake Union,10,4/7/2015 11:00,W,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,,5,4,0,,,,,,"other= food vehicle
PLZ=3M",No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
9393,South Lake Union,10,4/7/2015 12:00,W,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,,5,5,0,,,,,,other-food vehicle,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
9393,South Lake Union,10,4/7/2015 13:00,W,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,,5,5,0,,,,,,other-food vehicle,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
9393,South Lake Union,10,4/7/2015 15:00,W,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,,5,5,0,,,,,,other- shuttles 15 min load,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
9393,South Lake Union,10,4/7/2015 16:00,W,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,,5,5,0,,,,,,PLZ=3M,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
9393,South Lake Union,10,4/7/2015 17:00,W,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,,5,5,0,,,,,,"other-vehicles parked in shuttle zone
PLZ=3M",No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
9393,South Lake Union,10,4/7/2015 18:00,W,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,,5,7,0,,,,,,"other-vehicles parked in shuttle zones
PLZ=3M",No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
9393,South Lake Union,10,4/7/2015 19:00,W,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,,5,8,0,,1,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
9393,South Lake Union,10,4/7/2015 20:00,W,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,,5,7,0,,,,,,"shuttles only 6-8pm on part of block
1 3M plz",No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10797,South Lake Union,2,4/7/2015 8:00,N,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,4,2,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,24,Y,
10797,South Lake Union,2,4/7/2015 9:00,N,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,4,0,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,24,Y,
10797,South Lake Union,2,4/7/2015 10:00,N,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,4,0,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,24,Y,
10798,South Lake Union,0,4/7/2015 8:00,S,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,0,0,0,,,,,,,No,No,South Lake Union (0 Subarea),2015,No,0,Y,
10798,South Lake Union,0,4/7/2015 9:00,S,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,0,0,0,,,,,,PLZ=30M,No,No,South Lake Union (0 Subarea),2015,No,0,Y,
10798,South Lake Union,0,4/7/2015 11:00,S,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,0,0,0,,,,,,,No,No,South Lake Union (0 Subarea),2015,No,0,Y,
10798,South Lake Union,0,4/7/2015 12:00,S,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,0,0,0,,,,,,,No,No,South Lake Union (0 Subarea),2015,No,0,Y,
10798,South Lake Union,0,4/7/2015 13:00,S,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,0,0,0,,,,,,,No,No,South Lake Union (0 Subarea),2015,No,0,Y,
10798,South Lake Union,0,4/7/2015 14:00,S,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,0,0,0,,,,,,,No,No,South Lake Union (0 Subarea),2015,No,0,Y,
10798,South Lake Union,0,4/7/2015 15:00,S,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,0,0,0,,,,,,,No,No,South Lake Union (0 Subarea),2015,No,0,Y,
10798,South Lake Union,0,4/7/2015 16:00,S,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,0,0,0,,,,,,,No,No,South Lake Union (0 Subarea),2015,No,0,Y,
10798,South Lake Union,0,4/7/2015 17:00,S,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,0,0,0,,,,,,,No,No,South Lake Union (0 Subarea),2015,No,0,Y,
10798,South Lake Union,0,4/7/2015 18:00,S,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,0,0,0,,,,,,,No,No,South Lake Union (0 Subarea),2015,No,0,Y,
10798,South Lake Union,0,4/7/2015 19:00,S,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,0,0,0,,,,,,,No,No,South Lake Union (0 Subarea),2015,No,0,Y,
10798,South Lake Union,0,4/7/2015 20:00,S,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,0,0,0,,,,,,2x 30M,No,No,South Lake Union (0 Subarea),2015,No,0,Y,
10801,South Lake Union,2,4/7/2015 15:00,N,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,5,3,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,24,Y,
10801,South Lake Union,2,4/7/2015 16:00,N,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,5,4,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,24,Y,
10801,South Lake Union,2,4/7/2015 17:00,N,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,5,5,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,24,Y,
10801,South Lake Union,2,4/7/2015 19:00,N,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,5,5,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,24,Y,
10801,South Lake Union,2,4/7/2015 20:00,N,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,5,4,0,,,,,,"1x3M PLZ
2x 30M PLZ",No,No,South Lake Union (2 Hour Subarea),2015,No,24,Y,
10802,South Lake Union,2,4/7/2015 8:00,S,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,5,3,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,0,Y,
10802,South Lake Union,2,4/7/2015 9:00,S,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,5,4,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,0,Y,
10802,South Lake Union,2,4/7/2015 10:00,S,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,5,5,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,0,Y,
10802,South Lake Union,2,4/7/2015 11:00,S,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,5,5,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,0,Y,
36150,South Lake Union,,4/7/2015 20:00,E,WESTLAKE AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,,0,0,0,,,,,,,No,No,South Lake Union,2015,No,0,N,
10802,South Lake Union,2,4/7/2015 12:00,S,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,5,5,0,,,,,,Illegal parked in driveway,No,No,South Lake Union (2 Hour Subarea),2015,No,0,Y,
10802,South Lake Union,2,4/7/2015 13:00,S,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,5,5,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,0,Y,
10802,South Lake Union,2,4/7/2015 17:00,S,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,5,5,0,,,,,,illegal parked in driveway,No,No,South Lake Union (2 Hour Subarea),2015,No,0,Y,
10802,South Lake Union,2,4/7/2015 18:00,S,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,5,6,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,0,Y,
10802,South Lake Union,2,4/7/2015 19:00,S,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,5,5,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,0,Y,
10802,South Lake Union,2,4/7/2015 20:00,S,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,,5,4,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,0,Y,
10873,South Lake Union,10,4/7/2015 8:00,N,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,8,9,0,,1,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10873,South Lake Union,10,4/7/2015 9:00,N,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,8,9,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10873,South Lake Union,10,4/7/2015 10:00,N,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,8,9,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10873,South Lake Union,10,4/7/2015 11:00,N,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,8,9,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10873,South Lake Union,10,4/7/2015 12:00,N,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,8,9,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10873,South Lake Union,10,4/7/2015 13:00,N,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,8,9,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10873,South Lake Union,10,4/7/2015 14:00,N,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,8,7,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10873,South Lake Union,10,4/7/2015 15:00,N,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,8,2,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10873,South Lake Union,10,4/7/2015 16:00,N,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,8,7,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10873,South Lake Union,10,4/7/2015 17:00,N,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,8,6,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10873,South Lake Union,10,4/7/2015 18:00,N,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,8,3,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10873,South Lake Union,10,4/7/2015 19:00,N,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,8,8,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10873,South Lake Union,10,4/7/2015 20:00,N,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,8,5,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10874,South Lake Union,10,4/7/2015 10:00,S,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,12,7,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10874,South Lake Union,10,4/7/2015 12:00,S,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,12,7,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10874,South Lake Union,10,4/7/2015 16:00,S,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,12,2,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10874,South Lake Union,10,4/7/2015 17:00,S,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,12,1,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10874,South Lake Union,10,4/7/2015 18:00,S,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,12,1,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10874,South Lake Union,10,4/7/2015 19:00,S,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,12,3,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
10874,South Lake Union,10,4/7/2015 20:00,S,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,,12,2,0,,,,,,,No,No,South Lake Union (10 Hour Subarea),2015,No,0,Y,
11137,South Lake Union,2,4/7/2015 11:00,N,JOHN ST BETWEEN 8TH AVE N AND 9TH AVE N,,7,5,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,0,Y,
11137,South Lake Union,2,4/7/2015 12:00,N,JOHN ST BETWEEN 8TH AVE N AND 9TH AVE N,,7,6,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,0,Y,
11137,South Lake Union,2,4/7/2015 17:00,N,JOHN ST BETWEEN 8TH AVE N AND 9TH AVE N,,7,4,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,0,Y,
11137,South Lake Union,2,4/7/2015 18:00,N,JOHN ST BETWEEN 8TH AVE N AND 9TH AVE N,,7,6,0,,,,,,,No,No,South Lake Union (2 Hour Subarea),2015,No,0,Y,
